agency,borough,complaint_type,latitude,longitude
DPR,BRONX,Damaged Tree,40.901725609283254,-73.90602722115645
DEP,QUEENS,Water System,40.71007031955982,-73.79461019675423
DEP,BRONX,Noise,40.891001892765935,-73.86206911401695
DSNY,QUEENS,Dirty Conditions,40.712739822478,-73.73374927520696
DCA,BRONX,Consumer Complaint,40.862259239809156,-73.89588435922019
HPD,BRONX,HEAT/HOT WATER,40.87961487939067,-73.86735430704728
NYPD,BRONX,Illegal Parking,40.88252536849583,-73.88096408371558
DPR,QUEENS,Overgrown Tree/Branches,40.676927415090034,-73.81756931951891
DOB,QUEENS,Building/Use,40.673265481408365,-73.79763639270794
DOB,BRONX,Elevator,40.841162565364776,-73.91125926018087
NYPD,STATEN ISLAND,Illegal Parking,40.58517579665809,-74.09486303770522
DHS,QUEENS,Homeless Person Assistance,40.693662555346506,-73.852163876474
NYPD,BROOKLYN,Illegal Parking,40.69407419796574,-73.96800279468144
NYPD,MANHATTAN,Noise - Vehicle,40.820044548418615,-73.95287980338107
NYPD,QUEENS,Noise - Street/Sidewalk,40.74520650395995,-73.85875845214369
HPD,BRONX,PLUMBING,40.88233674855886,-73.87905860695109
DOT,MANHATTAN,Street Condition,40.73297445408762,-74.00689173206912
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.66076627098421,-73.94024379370623
DEP,QUEENS,Noise,40.77198836620203,-73.92866668659158
NYPD,QUEENS,Illegal Parking,40.67660185040869,-73.8114197477611
NYPD,QUEENS,Blocked Driveway,40.675667427367934,-73.81576298377125
DHS,MANHATTAN,Homeless Person Assistance,40.7704571882678,-73.95714251269196
NYPD,STATEN ISLAND,Abandoned Vehicle,40.55865165230173,-74.14569477218069
DOT,BROOKLYN,Sidewalk Condition,40.64455376141984,-73.90165448279271
NYPD,MANHATTAN,Illegal Parking,40.759468824207076,-73.96163279596038
NYPD,STATEN ISLAND,Illegal Parking,40.58517579665809,-74.09486303770522
NYPD,BROOKLYN,Noise - Commercial,40.641746952666686,-73.92930317723938
DOHMH,QUEENS,Indoor Air Quality,40.69904461630433,-73.90679256588757
NYPD,BROOKLYN,Illegal Parking,40.67121704867989,-73.99054075380711
HPD,BROOKLYN,ELECTRIC,40.61629018246264,-73.91481795931166
DOT,BROOKLYN,Street Condition,40.60042112440865,-73.99779974423451
DEP,MANHATTAN,Water System,40.8548272819276,-73.92943094675587
DEP,QUEENS,Noise,40.75643169447392,-73.79285740006276
NYPD,MANHATTAN,Traffic,40.72164430590325,-73.99996392376738
NYPD,QUEENS,Abandoned Vehicle,40.737674737727325,-73.79021655397591
DOT,BROOKLYN,Sidewalk Condition,40.64455376141984,-73.90165448279271
DEP,MANHATTAN,Noise,40.79886118848897,-73.95390249264929
DPR,BROOKLYN,New Tree Request,40.660768989538326,-73.94019333062485
DCA,BROOKLYN,Consumer Complaint,40.70089289507225,-73.93657247343378
DOT,QUEENS,Street Condition,40.67804643647114,-73.7424719586937
DSNY,BROOKLYN,Derelict Vehicles,40.62128443388824,-73.95677000970403
NYPD,QUEENS,Illegal Parking,40.74739806934115,-73.81505935004374
NYPD,BROOKLYN,Noise - Residential,40.7175067626725,-73.94139779390551
HPD,MANHATTAN,HEAT/HOT WATER,40.817646998863246,-73.93826399791674
NYPD,QUEENS,Illegal Parking,40.737246337994534,-73.94000560604434
DOT,BROOKLYN,Traffic Signal Condition,40.674573346309955,-73.98520115859974
NYPD,QUEENS,Illegal Parking,40.753847571351464,-73.8838541352712
DEP,MANHATTAN,Water System,40.85109628360053,-73.93243506090495
NYPD,BRONX,Blocked Driveway,40.83912361387146,-73.86378851707472
DHS,BROOKLYN,Homeless Person Assistance,40.60806265971205,-73.92056922746926
NYPD,BROOKLYN,Abandoned Vehicle,40.633711605385024,-73.98388076106932
DOT,QUEENS,Street Condition,40.68714647512224,-73.79183946271212
DEP,BROOKLYN,Noise,40.7201048647867,-73.9574418497451
NYPD,BRONX,Noise - Residential,40.822363511624594,-73.85195382868913
DOB,BRONX,Plumbing,40.82122032255987,-73.9088326110657
NYPD,MANHATTAN,Noise - Commercial,40.76031443246856,-73.98755369317574
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.8059544317066,-73.95613352782212
DPR,BROOKLYN,Violation of Park Rules,40.57551522197744,-73.96579176027319
NYPD,QUEENS,Illegal Parking,40.737246337994534,-73.94000560604434
DEP,MANHATTAN,Noise,40.855187823453626,-73.93106086962486
DEP,STATEN ISLAND,Water System,40.551611187207975,-74.18223606387339
NYPD,MANHATTAN,Noise - Residential,40.83436601237611,-73.9455988235774
NYPD,BRONX,Illegal Parking,40.855984828613394,-73.90541947533957
DPR,QUEENS,Overgrown Tree/Branches,40.68323966380221,-73.76428717361793
DSNY,MANHATTAN,Missed Collection (All Materials),40.72633446199345,-73.98791000358513
DSNY,BROOKLYN,Dirty Conditions,40.63634089131897,-73.94675108811477
NYPD,BROOKLYN,Noise - Vehicle,40.575856384293004,-73.96861738861244
NYPD,BRONX,Illegal Parking,40.895718064507825,-73.84333734211846
NYPD,QUEENS,Noise - Residential,40.73018300778824,-73.87158818992353
TLC,QUEENS,Taxi Complaint,40.64832048620134,-73.78828125130184
DEP,BROOKLYN,Air Quality,40.652994292303866,-74.0113198844609
NYPD,BRONX,Noise - Street/Sidewalk,40.83076484752976,-73.91765102879948
DOT,BRONX,Street Sign - Missing,40.81779673110347,-73.9225841472518
NYPD,BROOKLYN,Noise - Vehicle,40.728642694532965,-73.94804476623223
DSNY,BROOKLYN,Dirty Conditions,40.6660417606968,-73.97980694127962
HPD,QUEENS,PLUMBING,40.71263290447417,-73.79098794051109
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.66076627098421,-73.94024379370623
NYPD,BRONX,Noise - Residential,40.85338985543013,-73.90069142984218
DOHMH,BROOKLYN,Rodent,40.713706083734216,-73.96324991044497
NYPD,BROOKLYN,Illegal Parking,40.70437336907741,-73.98563455920801
NYPD,QUEENS,Illegal Parking,40.76041904123311,-73.79549454395709
TLC,MANHATTAN,For Hire Vehicle Complaint,40.75687031010367,-73.96398409765058
DPR,QUEENS,Overgrown Tree/Branches,40.709444858694255,-73.73203469290583
NYPD,BROOKLYN,Illegal Parking,40.67140552249491,-73.95315064156561
NYPD,STATEN ISLAND,Noise - Residential,40.616148855780146,-74.1442786419233
DOHMH,QUEENS,Food Establishment,40.75966458202184,-73.92044980554876
DOHMH,MANHATTAN,Food Poisoning,40.75988283163388,-73.98237386234992
NYPD,QUEENS,Illegal Parking,40.67660185040869,-73.8114197477611
NYPD,MANHATTAN,Noise - Commercial,40.74934479194283,-73.97693770152904
NYPD,MANHATTAN,Illegal Parking,40.86075984491616,-73.92704948447698
DEP,MANHATTAN,Water System,40.7883632394397,-73.94306159894114
NYPD,BRONX,Noise - Residential,40.8148099628792,-73.92182534717347
NYPD,BROOKLYN,Noise - Residential,40.65914662003736,-73.91031199233468
NYPD,BROOKLYN,Illegal Parking,40.69907200622606,-73.92555664484695
DOB,QUEENS,Building/Use,40.74075194974604,-73.82311790513701
DOB,QUEENS,Electrical,40.756970721599295,-73.78445630782292
NYPD,MANHATTAN,Illegal Parking,40.744255061041244,-73.97253306025881
NYPD,BRONX,Abandoned Vehicle,40.87975970131444,-73.84687905114949
TLC,MANHATTAN,Lost Property,40.75205887561355,-74.00286215142387
NYPD,BROOKLYN,Illegal Parking,40.628058321856045,-73.97420563800982
NYPD,BROOKLYN,Noise - Residential,40.65157681414056,-73.95213026497125
NYPD,BRONX,Noise - Residential,40.861358776433526,-73.84447753724524
DEP,BROOKLYN,Water System,40.67348776479625,-73.87221286815904
DEP,MANHATTAN,Water System,40.85161574773028,-73.93366713695104
NYPD,MANHATTAN,Noise - Commercial,40.82362624228102,-73.95248343347647
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.86708972530586,-73.91969581382166
NYPD,QUEENS,Illegal Parking,40.7642162568773,-73.94005351079734
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.84365653870996,-73.93443406410005
NYPD,QUEENS,Noise - Residential,40.774966965410854,-73.93421646508578
DSNY,BROOKLYN,Missed Collection (All Materials),40.70665807998004,-73.9650067068858
DSNY,QUEENS,Dirty Conditions,40.755468346073584,-73.86036816905545
NYPD,QUEENS,Blocked Driveway,40.70119413174121,-73.75420475091667
NYPD,BROOKLYN,Blocked Driveway,40.60310337404583,-73.95106664813967
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.71077554615295,-73.95777965346514
NYPD,MANHATTAN,Noise - Commercial,40.849491629160276,-73.93416083511286
HPD,MANHATTAN,DOOR/WINDOW,40.77852248153445,-73.95330275274442
DHS,BRONX,Homeless Person Assistance,40.84555229344443,-73.92005071935125
NYPD,STATEN ISLAND,Blocked Driveway,40.62345560842584,-74.14419357154576
DOHMH,BROOKLYN,Rodent,40.71371159511511,-73.96331844409649
NYPD,QUEENS,Noise - Residential,40.68652703453518,-73.76790652934756
DPR,STATEN ISLAND,Animal in a Park,40.55289137921976,-74.1866729316687
NYPD,BRONX,Illegal Parking,40.86998522266542,-73.89251691705228
NYPD,BROOKLYN,Noise - Residential,40.64660340264543,-73.94622758784209
DEP,STATEN ISLAND,Water System,40.55167154433146,-74.18225422075942
DEP,MANHATTAN,Water System,40.76037400898184,-73.98153266736522
DEP,QUEENS,Sewer,40.74994036838055,-73.88244976629946
NYPD,STATEN ISLAND,Blocked Driveway,40.623227750423816,-74.14422550006707
NYPD,BRONX,Noise - Commercial,40.85582267635472,-73.89263017687848
DOT,BROOKLYN,Sidewalk Condition,40.646989403409854,-73.90285088780772
NYPD,STATEN ISLAND,Blocked Driveway,40.623227750423816,-74.14422550006707
DOB,MANHATTAN,Elevator,40.79483044878317,-73.95034425614466
DOT,BROOKLYN,Sidewalk Condition,40.646989403409854,-73.90285088780772
HPD,BROOKLYN,GENERAL,40.64685765468439,-73.95006879938194
NYPD,MANHATTAN,Illegal Parking,40.703539618341615,-74.00741165240257
DPR,QUEENS,Damaged Tree,40.72282481328696,-73.87967998750656
NYPD,BRONX,Blocked Driveway,40.87023766023734,-73.89243696388736
NYPD,STATEN ISLAND,Blocked Driveway,40.623227750423816,-74.14422550006707
NYPD,BRONX,Noise - Residential,40.86173206946781,-73.84448750997142
DEP,BROOKLYN,Noise,40.61692075937153,-73.92150960550744
DEP,BRONX,Sewer,40.85009897385511,-73.90071441609524
NYPD,MANHATTAN,Illegal Parking,40.70346550148698,-74.00753787654497
DOHMH,BROOKLYN,Rodent,40.71364566323646,-73.96313812084787
DOT,QUEENS,Street Condition,40.71220664093859,-73.88637592557049
DOB,QUEENS,Building/Use,40.748728560879115,-73.74935918721782
NYPD,MANHATTAN,Illegal Parking,40.70346550148698,-74.00753787654497
DOT,QUEENS,Street Light Condition,40.74869105562445,-73.85771525476582
DSNY,QUEENS,Derelict Vehicles,40.695174498825786,-73.8561597953223
NYPD,MANHATTAN,Illegal Parking,40.82490307034769,-73.94168621388661
DOT,BROOKLYN,Sidewalk Condition,40.661825173545324,-73.89990251641406
DOT,BROOKLYN,Curb Condition,40.661825173545324,-73.89990251641406
NYPD,MANHATTAN,Noise - Park,40.734082386515546,-73.98369410722287
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.70434634684187,-73.94865880553013
NYPD,QUEENS,Illegal Parking,40.75738397775607,-73.93889016223773
DOT,BROOKLYN,Sidewalk Condition,40.67716417779786,-73.9045230163382
DOT,QUEENS,Street Condition,40.71614153172501,-73.83356872719871
DEP,QUEENS,Sewer,40.70830735209846,-73.78809793936425
DPR,BROOKLYN,Damaged Tree,40.594762700633005,-73.94662581100806
NYPD,BRONX,Illegal Parking,40.80920473801977,-73.80217204054776
NYPD,STATEN ISLAND,Illegal Parking,40.62553248608562,-74.13122209632462
NYPD,BRONX,Noise - Residential,40.87052662721268,-73.89034300420984
DOT,BROOKLYN,Sidewalk Condition,40.683931052591575,-73.99359648466229
DEP,BRONX,Hazardous Materials,40.89181457878062,-73.83506753866115
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.72992128220623,-73.98330184564064
DOB,QUEENS,General Construction/Plumbing,40.78632703422881,-73.84295556876222
DOB,BROOKLYN,General Construction/Plumbing,40.61692075937153,-73.92150960550744
HPD,MANHATTAN,UNSANITARY CONDITION,40.76011468866141,-73.99661048520187
HPD,BROOKLYN,HEAT/HOT WATER,40.67394683678861,-73.87283926674655
DOT,QUEENS,Street Light Condition,40.75311289701146,-73.85999412651617
DPR,STATEN ISLAND,Maintenance or Facility,40.553006305642135,-74.21511961098993
NYPD,BROOKLYN,Noise - Residential,40.67927048335339,-73.91647528455131
NYPD,BRONX,Noise - Street/Sidewalk,40.85337066514005,-73.82827672318538
NYPD,BROOKLYN,Blocked Driveway,40.58642207892114,-73.98834576930894
DSNY,MANHATTAN,Dirty Conditions,40.762343817961494,-73.9765000212024
NYPD,BROOKLYN,Noise - Residential,40.65157681414056,-73.95213026497125
DHS,MANHATTAN,Homeless Person Assistance,40.7137639081021,-74.00664806359309
DPR,QUEENS,Damaged Tree,40.72317947010489,-73.90697166620116
DOB,BROOKLYN,Building/Use,40.61227313784622,-73.97471957886141
NYPD,QUEENS,Animal-Abuse,40.6819809901538,-73.77167927198508
TLC,MANHATTAN,Taxi Complaint,40.710887232967906,-74.00906088716643
NYPD,BRONX,Noise - Residential,40.897241766269524,-73.85411650240876
TLC,QUEENS,For Hire Vehicle Complaint,40.7493255421041,-73.88516852267541
NYPD,MANHATTAN,Noise - Residential,40.86170236237509,-73.92447079723107
DEP,MANHATTAN,Water System,40.849143791158134,-73.93546964261812
NYPD,BRONX,Noise - Street/Sidewalk,40.87385344400892,-73.88495708163448
DPR,STATEN ISLAND,Overgrown Tree/Branches,40.579273043976045,-74.1028969093354
NYPD,MANHATTAN,Noise - Residential,40.800648800352135,-73.93803054122745
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.813057352564456,-73.93738678598848
DOT,QUEENS,Street Condition,40.77297375225098,-73.79255321654014
NYPD,QUEENS,Blocked Driveway,40.76801269953522,-73.82303828241602
DOB,QUEENS,General Construction/Plumbing,40.71130410062725,-73.73129858826779
DPR,BROOKLYN,Dead/Dying Tree,40.61464133251168,-74.01172038864233
HPD,BROOKLYN,HEAT/HOT WATER,40.667197930939906,-73.9535248788293
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.8643648284726,-73.92054510016915
DOHMH,MANHATTAN,Rodent,40.759801671989386,-73.9938202107906
DOT,MANHATTAN,Street Condition,40.78586640588561,-73.9509287180596
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81339656122603,-73.9353272861394
DEP,STATEN ISLAND,Noise,40.606653013544225,-74.1455366225524
NYPD,QUEENS,Noise - Street/Sidewalk,40.751730652256775,-73.86790491359629
NYPD,QUEENS,Abandoned Vehicle,40.71648405008405,-73.85994120400865
NYPD,BRONX,Animal-Abuse,40.83168800566997,-73.87578641701194
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.667138741772476,-73.94983733674826
NYPD,QUEENS,Noise - Residential,40.69200822761889,-73.83268058226695
DOE,QUEENS,School Maintenance,40.733123772047065,-73.88294850491762
DSNY,BROOKLYN,Missed Collection (All Materials),40.60884200267576,-73.94347042050897
NYPD,STATEN ISLAND,Blocked Driveway,40.6272089996622,-74.15786245167514
NYPD,STATEN ISLAND,Noise - Street/Sidewalk,40.624316622688596,-74.08044797088715
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.81427487773423,-73.93533727056526
NYPD,BRONX,Illegal Parking,40.86065688129555,-73.86703060222887
NYPD,MANHATTAN,Vending,40.704293906252786,-74.01323653146557
TLC,MANHATTAN,Taxi Complaint,40.76103624061836,-73.98701570451738
NYPD,BROOKLYN,Blocked Driveway,40.70509164755904,-73.9219684408673
HPD,BROOKLYN,UNSANITARY CONDITION,40.667197930939906,-73.9535248788293
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.67183456561807,-73.96304226656703
DHS,MANHATTAN,Homeless Person Assistance,40.80817224919859,-73.9563451926413
DEP,BRONX,Air Quality,40.8818219228322,-73.84969503141994
NYPD,QUEENS,Illegal Parking,40.782297723713455,-73.79722197350429
NYPD,MANHATTAN,Traffic,40.72179252277204,-73.9998520871173
DSNY,QUEENS,Derelict Vehicles,40.68794250750106,-73.79959668008284
NYPD,QUEENS,Noise - Street/Sidewalk,40.69906379168329,-73.9067456558347
DOB,QUEENS,General Construction/Plumbing,40.748728560879115,-73.74935918721782
NYPD,BROOKLYN,Noise - Vehicle,40.70501839259565,-73.92323809378532
HPD,MANHATTAN,UNSANITARY CONDITION,40.739652644265966,-74.00012990954025
DOB,BRONX,Elevator,40.82147697685585,-73.90055840331304
NYPD,QUEENS,Illegal Parking,40.79217444068307,-73.84997688125506
DOHMH,BROOKLYN,Standing Water,40.64468869676829,-73.97294160051506
HPD,BRONX,APPLIANCE,40.85380167818745,-73.88323135924898
DPR,BROOKLYN,Damaged Tree,40.61835304117293,-73.9649665515322
NYPD,STATEN ISLAND,Noise - Street/Sidewalk,40.624316622688596,-74.08044797088715
DOT,QUEENS,Street Condition,40.667039171690334,-73.75731529191802
DPR,BRONX,Maintenance or Facility,40.89583455287594,-73.89234490335011
NYPD,MANHATTAN,Noise - Commercial,40.76629684564564,-73.94574106546861
NYPD,BRONX,Noise - Residential,40.87595416126845,-73.88056362416494
DSNY,QUEENS,Missed Collection (All Materials),40.6865990221862,-73.7988579360336
HPD,MANHATTAN,WATER LEAK,40.8015662944046,-73.96631129715806
DOB,QUEENS,Elevator,40.728953083593616,-73.86186693767971
DOT,BRONX,Street Light Condition,40.83001044332869,-73.8804690343183
NYPD,QUEENS,Blocked Driveway,40.76652276290243,-73.82695554787
NYPD,BRONX,Illegal Parking,40.85080586138864,-73.86211993593572
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.86715550732207,-73.91956557570616
HPD,BRONX,UNSANITARY CONDITION,40.85380167818745,-73.88323135924898
NYPD,MANHATTAN,Traffic,40.72179252277204,-73.9998520871173
DEP,QUEENS,Water System,40.75654581513219,-73.80639275629376
DEP,BROOKLYN,Water System,40.66379386420321,-73.88048934412772
NYPD,MANHATTAN,Noise - Vehicle,40.80525774190176,-73.95738740492956
DOHMH,QUEENS,Rodent,40.733123772047065,-73.88294850491762
DSNY,QUEENS,Missed Collection (All Materials),40.76286077612098,-73.9408705583713
NYPD,MANHATTAN,Blocked Driveway,40.81526150759394,-73.93765205198551
DOT,BRONX,Street Condition,40.874406496871536,-73.8400355996072
DOT,QUEENS,Street Condition,40.7378899904803,-73.76792969154556
HPD,QUEENS,UNSANITARY CONDITION,40.66576471957868,-73.72983472848583
DCA,BROOKLYN,Consumer Complaint,40.629873750817104,-73.9219771285868
DEP,BRONX,Sewer,40.832804731998046,-73.87045780556724
DSNY,STATEN ISLAND,Derelict Vehicles,40.62046558614437,-74.08440570130972
NYPD,MANHATTAN,Noise - Street/Sidewalk,40.80525774190176,-73.95738740492956
NYPD,STATEN ISLAND,Illegal Parking,40.544696541341274,-74.14169207120575
DCA,MANHATTAN,Consumer Complaint,40.714905878626176,-73.99688693587944
DEP,MANHATTAN,Lead,40.72849957143447,-73.98381092910506
DSNY,BROOKLYN,Dirty Conditions,40.57869635241402,-73.97629824532241
NYPD,MANHATTAN,Illegal Parking,40.73248011690846,-73.98940268745773
NYPD,MANHATTAN,Illegal Parking,40.80525774190176,-73.95738740492956
DOB,BROOKLYN,General Construction/Plumbing,40.680041469847744,-73.9429521843563
DOB,BROOKLYN,Building/Use,40.59710393529615,-73.98146619656531
DOB,BROOKLYN,Special Projects Inspection Team (SPIT),40.70150330186915,-73.92900177697814
DOB,QUEENS,General Construction/Plumbing,40.78632703422881,-73.84295556876222
DOHMH,BRONX,Rodent,40.825349184437286,-73.87461310402107
DPR,BROOKLYN,Damaged Tree,40.65160550948103,-74.0105087857238
NYPD,QUEENS,Illegal Parking,40.66981780235195,-73.74753247558941
DPR,BRONX,Damaged Tree,40.898704846457385,-73.86321787958774
DOT,QUEENS,Sidewalk Condition,40.73650400454263,-73.898960390319
DHS,BROOKLYN,Homeless Person Assistance,40.68193170967675,-73.87820702010742
NYPD,QUEENS,Illegal Parking,40.71529272063961,-73.90238699717837
DPR,QUEENS,Damaged Tree,40.74968005122976,-73.79618798573291
DEP,QUEENS,Water System,40.71350652073575,-73.78840966509709
DEP,MANHATTAN,Industrial Waste,40.72524697744144,-73.98340764358622
DEP,BRONX,Sewer,40.82940784521481,-73.89290406422059
DOB,BRONX,General Construction/Plumbing,40.8485694779132,-73.86258361455455
DSNY,QUEENS,Dirty Conditions,40.76357720185799,-73.94096377962167
DPR,QUEENS,Damaged Tree,40.712302761215724,-73.88368124250276
NYPD,QUEENS,Abandoned Vehicle,40.602657909583115,-73.76830251494907
NYPD,BRONX,Noise - Residential,40.859952563534605,-73.86558595844559
DPR,QUEENS,Maintenance or Facility,40.73420716494519,-73.84509184454033
NYPD,MANHATTAN,Illegal Parking,40.76537423741972,-73.97762526947527
NYPD,BROOKLYN,Noise - Street/Sidewalk,40.70690112792944,-73.91897987009074
DSNY,QUEENS,Missed Collection (All Materials),40.71423576485105,-73.76530662365724
DOT,QUEENS,Curb Condition,40.71070268758748,-73.84633679029598
DCA,MANHATTAN,Consumer Complaint,40.75761625301367,-73.98669511931114
NYPD,MANHATTAN,Noise - Vehicle,40.86072148766626,-73.92715798161412
DEP,QUEENS,Sewer,40.75717550084053,-73.73642321451003
NYPD,QUEENS,Blocked Driveway,40.739886126839636,-73.81027712909177
NYPD,QUEENS,Abandoned Vehicle,40.68795569803657,-73.77693051170259
TLC,MANHATTAN,Taxi Complaint,40.70096726219546,-74.01313488884514
